C64,is_high_regime,high_regime_days,days_since_last_pm,C33,dslp_x_hour,hour,hour_x_c33,is_special_recipe
C64_16749,1,15.57869097222222,15.57869097222222,24.0,202.52298263888886,13,312.0,0
C64_16765,1,15.461429398148148,15.461429398148148,24.0,170.07572337962964,11,264.0,0
C64_16766,1,15.457393518518519,15.457393518518519,24.0,154.57393518518518,10,240.0,0
C64_16767,1,15.453364583333332,15.453364583333332,24.0,154.5336458333333,10,240.0,0
C64_16768,1,15.44933564814815,15.44933564814815,24.0,154.4933564814815,10,240.0,0
C64_16769,1,15.450655092592594,15.450655092592594,24.0,154.50655092592595,10,240.0,0
C64_16770,1,15.452010416666667,15.452010416666667,24.0,154.52010416666667,10,240.0,0
C64_16771,1,15.454685185185186,15.454685185185186,24.0,154.54685185185187,10,240.0,0
C64_16772,1,15.456039351851853,15.456039351851853,24.0,154.56039351851854,10,240.0,0
C64_16773,1,15.458714120370368,15.458714120370368,24.0,170.04585532407404,11,264.0,0
C64_16787,1,15.323142361111111,15.323142361111111,24.0,107.26199652777778,7,168.0,0
C64_16788,1,15.335265046296294,15.335265046296294,24.0,122.68212037037036,8,192.0,0
C64_16790,1,15.329707175925925,15.329707175925925,24.0,107.30795023148147,7,168.0,0
C64_16791,1,15.327067129629631,15.327067129629631,24.0,107.28946990740742,7,168.0,0
C64_16792,1,15.325782407407408,15.325782407407408,24.0,107.28047685185186,7,168.0,0
C64_16793,1,15.324461805555556,15.324461805555556,24.0,107.27123263888889,7,168.0,0
C64_16795,1,15.320535879629631,15.320535879629631,24.0,107.24375115740742,7,168.0,0
C64_16796,1,15.319042824074074,15.319042824074074,24.0,107.23329976851852,7,168.0,0
C64_16797,1,15.328387731481481,15.328387731481481,24.0,107.29871412037036,7,168.0,0
C64_16798,1,15.3323125,15.3323125,24.0,107.3261875,7,168.0,0
C64_168,0,0.0,0.6284328703703703,4.0,9.426493055555556,15,60.0,0
C64_16800,1,15.28236574074074,15.28236574074074,24.0,91.69419444444443,6,144.0,0
C64_16801,1,15.280658564814814,15.280658564814814,24.0,91.68395138888889,6,144.0,0
C64_16802,1,15.272635416666667,15.272635416666667,24.0,91.6358125,6,144.0,0
C64_16803,1,15.27128125,15.27128125,24.0,91.6276875,6,144.0,0
C64_16804,1,15.269925925925927,15.269925925925927,24.0,91.61955555555556,6,144.0,0
C64_16805,1,15.268570601851852,15.268570601851852,24.0,91.61142361111112,6,144.0,0
C64_16806,1,15.265722222222221,15.265722222222221,24.0,91.59433333333332,6,144.0,0
C64_16807,1,15.273954861111111,15.273954861111111,24.0,91.64372916666667,6,144.0,0
C64_16808,1,15.275310185185186,15.275310185185186,24.0,91.65186111111112,6,144.0,0
C64_16809,1,15.276664351851853,15.276664351851853,24.0,91.65998611111112,6,144.0,0
C64_16810,1,15.277983796296297,15.277983796296297,24.0,91.66790277777778,6,144.0,0
C64_16826,1,15.260025462962963,15.260025462962963,24.0,91.56015277777777,6,144.0,0
C64_16827,1,15.25874074074074,15.25874074074074,24.0,91.55244444444443,6,144.0,0
C64_16829,1,15.250890046296295,15.250890046296295,24.0,91.50534027777778,6,144.0,0
C64_16830,1,15.25220949074074,15.25220949074074,24.0,91.51325694444444,6,144.0,0
C64_16831,1,15.254822916666667,15.254822916666667,24.0,91.5289375,6,144.0,0
C64_16832,1,15.256100694444445,15.256100694444445,24.0,91.53660416666668,6,144.0,0
C64_16833,1,15.257421296296295,15.257421296296295,24.0,91.54452777777777,6,144.0,0
C64_16834,1,15.262630787037038,15.262630787037038,24.0,91.57578472222222,6,144.0,0
C64_16835,1,15.263951388888888,15.263951388888888,24.0,91.58370833333333,6,144.0,0
C64_16860,1,15.20458912037037,15.20458912037037,24.0,60.81835648148148,4,96.0,0
C64_16862,1,15.219559027777777,15.219559027777777,24.0,76.09779513888888,5,120.0,0
C64_16863,1,15.21820486111111,15.21820486111111,24.0,76.09102430555555,5,120.0,0
C64_16865,1,15.214175925925927,15.214175925925927,24.0,76.07087962962963,5,120.0,0
C64_16866,1,15.211502314814815,15.211502314814815,24.0,76.05751157407408,5,120.0,0
C64_16867,1,15.208792824074074,15.208792824074074,24.0,76.04396412037036,5,120.0,0
C64_16868,1,15.207437500000001,15.207437500000001,24.0,60.829750000000004,4,96.0,0
C64_16869,1,15.206118055555557,15.206118055555557,24.0,60.82447222222223,4,96.0,0
C64_16870,1,15.210148148148148,15.210148148148148,24.0,76.05074074074074,5,120.0,0
C64_16871,1,15.21282175925926,15.21282175925926,24.0,76.0641087962963,5,120.0,0
C64_16872,1,15.21553125,15.21553125,24.0,76.07765625,5,120.0,0
C64_16887,1,15.09846875,15.09846875,23.0,30.1969375,2,46.0,0
C64_16888,1,15.095863425925927,15.095863425925927,23.0,30.191726851851854,2,46.0,0
C64_16889,1,15.093258101851852,15.093258101851852,23.0,30.186516203703704,2,46.0,0
C64_16890,1,15.090652777777777,15.090652777777777,23.0,30.181305555555554,2,46.0,0
C64_16894,1,15.091937499999998,15.091937499999998,23.0,30.183874999999997,2,46.0,0
C64_16895,1,15.094542824074074,15.094542824074074,23.0,30.189085648148147,2,46.0,0
C64_16896,1,15.097148148148149,15.097148148148149,23.0,30.194296296296297,2,46.0,0
C64_16897,1,15.099754629629631,15.099754629629631,23.0,30.199509259259262,2,46.0,0
C64_16898,1,15.03284837962963,15.03284837962963,23.0,0.0,0,0.0,0
C64_16899,1,15.047751157407406,15.047751157407406,23.0,15.047751157407406,1,23.0,0
C64_169,0,0.0,0.6323576388888889,4.0,9.485364583333332,15,60.0,0
C64_16900,1,15.037017361111111,15.037017361111111,23.0,0.0,0,0.0,0
C64_16901,1,15.039726851851851,15.039726851851851,23.0,0.0,0,0.0,0
C64_16902,1,15.041046296296296,15.041046296296296,23.0,0.0,0,0.0,0
C64_16904,1,15.034342592592592,15.034342592592592,23.0,0.0,0,0.0,0
C64_16905,1,15.035662037037037,15.035662037037037,23.0,0.0,0,0.0,0
C64_16907,1,15.04240162037037,15.04240162037037,23.0,15.04240162037037,1,23.0,0
C64_16908,1,15.043721064814815,15.043721064814815,23.0,15.043721064814815,1,23.0,0
C64_16910,1,15.049418981481482,15.049418981481482,23.0,15.049418981481482,1,23.0,0
C64_16924,1,16.58820949074074,16.58820949074074,27.0,232.2349328703704,14,378.0,0
C64_16926,1,16.582859953703704,16.582859953703704,27.0,215.57717939814813,13,351.0,0
C64_16928,1,16.584179398148148,16.584179398148148,27.0,232.17851157407407,14,378.0,0
C64_16929,1,16.58688888888889,16.58688888888889,27.0,232.21644444444445,14,378.0,0
C64_16930,1,16.589564814814814,16.589564814814814,27.0,232.25390740740738,14,378.0,0
C64_16931,1,16.59091898148148,16.59091898148148,27.0,232.2728657407407,14,378.0,0
C64_16932,1,16.592238425925924,16.592238425925924,27.0,232.29133796296293,14,378.0,0
C64_16933,1,16.593594907407407,16.593594907407407,27.0,232.3103287037037,14,378.0,0
C64_16948,1,16.562400462962962,16.562400462962962,27.0,215.3112060185185,13,351.0,0
C64_16949,1,16.57563425925926,16.57563425925926,27.0,215.48324537037038,13,351.0,0
C64_16950,1,16.570423611111114,16.570423611111114,27.0,215.41550694444447,13,351.0,0
C64_16951,1,16.56781828703704,16.56781828703704,27.0,215.3816377314815,13,351.0,0
C64_16953,1,16.56389351851852,16.56389351851852,27.0,215.33061574074074,13,351.0,0
C64_16957,1,16.573028935185185,16.573028935185185,27.0,215.44937615740741,13,351.0,0
C64_16958,1,16.574349537037037,16.574349537037037,27.0,215.4665439814815,13,351.0,0
C64_16959,1,16.57695486111111,16.57695486111111,27.0,215.5004131944444,13,351.0,0
C64_16960,1,16.578621527777777,16.578621527777777,27.0,215.5220798611111,13,351.0,0
C64_1697,0,0.0,4.386094907407407,8.0,39.47485416666666,9,72.0,0
C64_16986,1,16.54590162037037,16.54590162037037,27.0,215.0967210648148,13,351.0,0
C64_16987,1,16.56059375,16.56059375,27.0,215.28771874999998,13,351.0,0
C64_16988,1,16.559274305555554,16.559274305555554,27.0,215.27056597222222,13,351.0,0
C64_16989,1,16.556564814814813,16.556564814814813,27.0,215.23534259259256,13,351.0,0
C64_1699,0,0.0,4.391334490740741,9.0,39.52201041666667,9,81.0,0
C64_16990,1,16.55524537037037,16.55524537037037,27.0,215.2181898148148,13,351.0,0
C64_16991,1,16.553890046296296,16.553890046296296,27.0,215.20057060185184,13,351.0,0
C64_16992,1,16.551214120370368,16.551214120370368,27.0,215.16578356481477,13,351.0,0
C64_16993,1,16.549859953703702,16.549859953703702,27.0,215.14817939814813,13,351.0,0
C64_16994,1,16.547186342592592,16.547186342592592,27.0,215.1134224537037,13,351.0,0
C64_16995,1,16.548540509259258,16.548540509259258,27.0,215.13102662037036,13,351.0,0
C64_16997,1,16.557918981481482,16.557918981481482,27.0,215.25294675925926,13,351.0,0
C64_170,0,0.0,0.6376377314814815,4.0,9.564565972222223,15,60.0,0
C64_1700,0,0.0,4.387408564814814,9.0,39.486677083333326,9,81.0,0
C64_1701,0,0.0,4.384628472222222,8.0,39.461656250000004,9,72.0,0
C64_17011,1,16.51724652777778,16.51724652777778,27.0,198.20695833333335,12,324.0,0
C64_17012,1,16.52898726851852,16.52898726851852,27.0,198.34784722222224,12,324.0,0
C64_17013,1,16.5250625,16.5250625,27.0,198.30075,12,324.0,0
C64_17015,1,16.51599652777778,16.51599652777778,27.0,198.19195833333336,12,324.0,0
C64_17016,1,16.51856712962963,16.51856712962963,27.0,198.22280555555557,12,324.0,0
C64_17019,1,16.523777777777777,16.523777777777777,27.0,198.2853333333333,12,324.0,0
C64_1702,0,0.0,4.388729166666667,9.0,39.4985625,9,81.0,0
C64_17020,1,16.526381944444445,16.526381944444445,27.0,198.31658333333334,12,324.0,0
C64_17023,1,16.491091435185186,16.491091435185186,26.0,181.40200578703704,11,286.0,0
C64_17024,1,16.506027777777778,16.506027777777778,27.0,198.07233333333335,12,324.0,0
C64_17025,1,16.499288194444443,16.499288194444443,27.0,181.49217013888887,11,297.0,0
C64_17029,1,16.496614583333333,16.496614583333333,27.0,181.46276041666667,11,297.0,0
C64_17030,1,16.49796875,16.49796875,27.0,181.47765625,11,297.0,0
C64_17031,1,16.50064351851852,16.50064351851852,27.0,198.00772222222224,12,324.0,0
C64_17032,1,16.501997685185188,16.501997685185188,27.0,198.02397222222226,12,324.0,0
C64_17033,1,16.503318287037036,16.503318287037036,27.0,198.03981944444445,12,324.0,0
C64_17034,1,16.504673611111112,16.504673611111112,27.0,198.05608333333333,12,324.0,0
C64_17035,1,16.50717361111111,16.50717361111111,27.0,198.0860833333333,12,324.0,0
C64_1704,0,0.0,4.392653935185185,9.0,39.53388541666667,9,81.0,0
C64_17061,1,16.4801875,16.4801875,26.0,181.2820625,11,286.0,0
C64_17062,1,16.484145833333333,16.484145833333333,26.0,181.32560416666666,11,286.0,0
C64_17063,1,16.48151273148148,16.48151273148148,26.0,181.2966400462963,11,286.0,0
C64_17064,1,16.478864583333333,16.478864583333333,26.0,181.26751041666665,11,286.0,0
C64_17065,1,16.477578703703703,16.477578703703703,26.0,181.25336574074072,11,286.0,0
C64_17066,1,16.47625925925926,16.47625925925926,26.0,181.23885185185185,11,286.0,0
C64_17067,1,16.474903935185186,16.474903935185186,26.0,181.22394328703703,11,286.0,0
C64_17068,1,16.48282523148148,16.48282523148148,26.0,181.3110775462963,11,286.0,0
C64_17071,1,16.48803472222222,16.48803472222222,26.0,181.36838194444442,11,286.0,0
C64_1708,0,0.0,4.399253472222222,9.0,39.59328125,9,81.0,0
C64_17086,1,16.469069444444447,16.469069444444447,26.0,181.1597638888889,11,286.0,0
C64_17087,1,16.465247685185183,16.465247685185183,26.0,181.11772453703702,11,286.0,0
C64_17088,1,16.463893518518518,16.463893518518518,26.0,181.1028287037037,11,286.0,0
C64_17089,1,16.462539351851852,16.462539351851852,26.0,181.08793287037037,11,286.0,0
C64_17090,1,16.46121875,16.46121875,26.0,181.07340625,11,286.0,0
C64_17093,1,16.457189814814814,16.457189814814814,26.0,164.57189814814814,10,260.0,0
C64_17095,1,16.459864583333335,16.459864583333335,26.0,181.05851041666668,11,286.0,0
C64_17096,1,16.46660300925926,16.46660300925926,26.0,181.13263310185187,11,286.0,0
C64_17097,1,16.46792361111111,16.46792361111111,26.0,181.14715972222223,11,286.0,0
C64_17099,1,16.445935185185185,16.445935185185185,26.0,164.45935185185186,10,260.0,0
C64_1710,0,0.0,4.381607638888889,8.0,39.43446875,9,72.0,0
C64_17100,1,16.44329513888889,16.44329513888889,26.0,164.43295138888888,10,260.0,0
C64_17101,1,16.44200925925926,16.44200925925926,26.0,164.42009259259262,10,260.0,0
C64_17104,1,16.440688657407406,16.440688657407406,26.0,164.40688657407406,10,260.0,0
C64_17107,1,16.448540509259256,16.448540509259256,26.0,164.48540509259257,10,260.0,0
C64_17108,1,16.4498599537037,16.4498599537037,26.0,164.49859953703702,10,260.0,0
C64_1711,0,0.0,4.377752314814814,8.0,39.39977083333333,9,72.0,0
C64_1712,0,0.0,4.373895833333333,8.0,34.991166666666665,8,64.0,0
C64_17123,1,16.42005671296296,16.42005671296296,26.0,164.2005671296296,10,260.0,0
C64_17124,1,16.43346412037037,16.43346412037037,26.0,164.3346412037037,10,260.0,0
C64_17125,1,16.429435185185184,16.429435185185184,26.0,164.29435185185184,10,260.0,0
C64_17126,1,16.426760416666667,16.426760416666667,26.0,164.26760416666667,10,260.0,0
C64_17128,1,16.421376157407405,16.421376157407405,26.0,164.21376157407406,10,260.0,0
C64_17129,1,16.418631944444446,16.418631944444446,26.0,164.18631944444445,10,260.0,0
C64_1713,0,0.0,4.370041666666666,8.0,34.96033333333333,8,64.0,0
C64_17131,1,16.42540625,16.42540625,26.0,164.25406250000003,10,260.0,0
C64_17132,1,16.428114583333336,16.428114583333336,26.0,164.28114583333337,10,260.0,0
C64_17133,1,16.43078935185185,16.43078935185185,26.0,164.30789351851848,10,260.0,0
C64_17134,1,16.432144675925926,16.432144675925926,26.0,164.32144675925926,10,260.0,0
C64_17135,1,16.435131944444443,16.435131944444443,26.0,164.3513194444444,10,260.0,0
C64_1714,0,0.0,4.368755787037037,8.0,34.95004629629629,8,64.0,0
C64_17149,1,16.39779050925926,16.39779050925926,26.0,147.58011458333334,9,234.0,0
C64_1715,0,0.0,4.371326388888889,8.0,34.97061111111111,8,64.0,0
C64_17150,1,16.395118055555557,16.395118055555557,26.0,147.5560625,9,234.0,0
C64_17151,1,16.393770833333335,16.393770833333335,26.0,147.54393750000003,9,234.0,0
C64_17153,1,16.385700231481483,16.385700231481483,26.0,147.47130208333334,9,234.0,0
C64_17154,1,16.387055555555555,16.387055555555555,26.0,147.4835,9,234.0,0
C64_17155,1,16.388376157407407,16.388376157407407,26.0,147.49538541666666,9,234.0,0
C64_17156,1,16.389731481481483,16.389731481481483,26.0,147.50758333333334,9,234.0,0
C64_17157,1,16.39240625,16.39240625,26.0,147.53165625,9,234.0,0
C64_17158,1,16.396443287037037,16.396443287037037,26.0,147.56798958333334,9,234.0,0
C64_17159,1,16.399145833333332,16.399145833333332,26.0,147.5923125,9,234.0,0
C64_1716,0,0.0,4.372611111111111,8.0,34.980888888888884,8,64.0,0
C64_17160,1,16.4008125,16.4008125,26.0,147.6073125,9,234.0,0
C64_1717,0,0.0,4.375181712962963,8.0,39.376635416666666,9,72.0,0
C64_1718,0,0.0,4.376466435185185,8.0,39.38819791666667,9,72.0,0
C64_17186,1,16.381184027777778,16.381184027777778,26.0,147.43065625,9,234.0,0
C64_17187,1,16.378578703703703,16.378578703703703,26.0,147.40720833333333,9,234.0,0
C64_17188,1,16.375939814814814,16.375939814814814,26.0,147.38345833333332,9,234.0,0
C64_17189,1,16.373334490740742,16.373334490740742,26.0,130.98667592592594,8,208.0,0
C64_1719,0,0.0,4.379037037037037,8.0,39.41133333333333,9,72.0,0
C64_17190,1,16.37204976851852,16.37204976851852,26.0,130.97639814814815,8,208.0,0
C64_17193,1,16.374653935185187,16.374653935185187,26.0,130.9972314814815,8,208.0,0
C64_17195,1,16.382469907407405,16.382469907407405,26.0,147.44222916666664,9,234.0,0
C64_17196,1,16.35137962962963,16.35137962962963,26.0,130.81103703703704,8,208.0,0
C64_17197,1,16.349885416666666,16.349885416666666,26.0,130.79908333333333,8,208.0,0
C64_17198,1,16.352734953703703,16.352734953703703,26.0,130.82187962962962,8,208.0,0
C64_17199,1,16.354054398148147,16.354054398148147,26.0,130.83243518518518,8,208.0,0
C64_1720,0,0.0,4.380322916666667,8.0,39.42290625,9,72.0,0
C64_17200,1,16.35540972222222,16.35540972222222,26.0,130.84327777777776,8,208.0,0
C64_17201,1,16.356729166666664,16.356729166666664,26.0,130.8538333333333,8,208.0,0
C64_17202,1,16.35808449074074,16.35808449074074,26.0,130.86467592592592,8,208.0,0
C64_17203,1,16.359439814814817,16.359439814814817,26.0,130.87551851851853,8,208.0,0
C64_17204,1,16.360760416666665,16.360760416666665,26.0,130.88608333333332,8,208.0,0
C64_17205,1,16.363469907407406,16.363469907407406,26.0,130.90775925925925,8,208.0,0
C64_17206,1,16.36478935185185,16.36478935185185,26.0,130.9183148148148,8,208.0,0
C64_17207,1,16.36649074074074,16.36649074074074,26.0,130.93192592592592,8,208.0,0
C64_1721,0,0.0,4.383239583333333,8.0,39.44915625,9,72.0,0
C64_17233,1,16.33345601851852,16.33345601851852,26.0,130.66764814814815,8,208.0,0
C64_17234,1,16.348149305555555,16.348149305555555,26.0,130.78519444444444,8,208.0,0
C64_17235,1,16.34683564814815,16.34683564814815,26.0,130.7746851851852,8,208.0,0
C64_17237,1,16.34161921296296,16.34161921296296,26.0,130.73295370370369,8,208.0,0
C64_17239,1,16.337520833333333,16.337520833333333,26.0,130.70016666666666,8,208.0,0
C64_17240,1,16.336234953703702,16.336234953703702,26.0,130.68987962962962,8,208.0,0
C64_17241,1,16.334915509259258,16.334915509259258,26.0,130.67932407407406,8,208.0,0
C64_17244,1,16.344224537037036,16.344224537037036,26.0,130.7537962962963,8,208.0,0
C64_17245,1,16.299133101851854,16.299133101851854,26.0,114.09393171296298,7,182.0,0
C64_17247,1,16.31104976851852,16.31104976851852,26.0,114.17734837962963,7,182.0,0
C64_17248,1,16.309729166666667,16.309729166666667,26.0,114.16810416666667,7,182.0,0
C64_17249,1,16.308409722222223,16.308409722222223,26.0,114.15886805555556,7,182.0,0
C64_17250,1,16.30580324074074,16.30580324074074,26.0,114.14062268518518,7,182.0,0
C64_17251,1,16.304517361111113,16.304517361111113,26.0,114.1316215277778,7,182.0,0
C64_17252,1,16.301877314814814,16.301877314814814,26.0,114.11314120370369,7,182.0,0
C64_17253,1,16.300591435185186,16.300591435185186,26.0,114.10414004629631,7,182.0,0
C64_17254,1,16.303196759259258,16.303196759259258,26.0,114.1223773148148,7,182.0,0
C64_17255,1,16.307123842592592,16.307123842592592,26.0,114.14986689814815,7,182.0,0
C64_17256,1,16.31233449074074,16.31233449074074,26.0,114.18634143518517,7,182.0,0
C64_17283,1,16.227329861111112,16.227329861111112,26.0,81.13664930555557,5,130.0,0
C64_17284,1,16.224306712962964,16.224306712962964,26.0,81.12153356481483,5,130.0,0
C64_17285,1,16.2229525462963,16.2229525462963,26.0,81.11476273148149,5,130.0,0
C64_17286,1,16.22160300925926,16.22160300925926,26.0,81.10801504629629,5,130.0,0
C64_17288,1,16.217601851851853,16.217601851851853,26.0,81.08800925925927,5,130.0,0
C64_17289,1,16.21489236111111,16.21489236111111,26.0,81.07446180555556,5,130.0,0
C64_17290,1,16.21357175925926,16.21357175925926,26.0,81.06785879629629,5,130.0,0
C64_17292,1,16.216247685185184,16.216247685185184,26.0,81.08123842592592,5,130.0,0
C64_17293,1,16.22027662037037,16.22027662037037,26.0,81.10138310185185,5,130.0,0
C64_17294,1,16.225662037037036,16.225662037037036,26.0,81.12831018518519,5,130.0,0
C64_17307,1,16.14198263888889,16.14198263888889,26.0,48.42594791666667,3,78.0,0
C64_17308,1,16.158586805555554,16.158586805555554,26.0,48.47576041666666,3,78.0,0
C64_17309,1,16.15692013888889,16.15692013888889,26.0,48.470760416666664,3,78.0,0
C64_17310,1,16.15556597222222,16.15556597222222,26.0,48.46669791666666,3,78.0,0
C64_17311,1,16.152891203703703,16.152891203703703,26.0,48.45867361111111,3,78.0,0
C64_17313,1,16.144831018518516,16.144831018518516,26.0,48.43449305555555,3,78.0,0
C64_17314,1,16.146185185185185,16.146185185185185,26.0,48.43855555555555,3,78.0,0
C64_17315,1,16.147505787037037,16.147505787037037,26.0,48.442517361111115,3,78.0,0
C64_17316,1,16.148862268518517,16.148862268518517,26.0,48.446586805555555,3,78.0,0
C64_17317,1,16.150216435185186,16.150216435185186,26.0,48.45064930555556,3,78.0,0
C64_17319,1,16.154245370370372,16.154245370370372,26.0,48.46273611111111,3,78.0,0
C64_17335,1,16.10439699074074,16.10439699074074,26.0,32.20879398148148,2,52.0,0
C64_17336,1,16.10311111111111,16.10311111111111,26.0,32.20622222222222,2,52.0,0
C64_17337,1,16.101791666666667,16.101791666666667,26.0,32.203583333333334,2,52.0,0
C64_17338,1,16.100472222222223,16.100472222222223,26.0,32.200944444444445,2,52.0,0
C64_1734,0,0.0,4.307721064814815,8.0,30.154047453703704,7,56.0,0
C64_17340,1,16.09265625,16.09265625,25.0,32.1853125,2,50.0,0
C64_17341,1,16.091197916666665,16.091197916666665,25.0,32.18239583333333,2,50.0,0
C64_17342,1,16.09658101851852,16.09658101851852,26.0,32.19316203703704,2,52.0,0
C64_17343,1,16.097866898148148,16.097866898148148,26.0,32.195733796296295,2,52.0,0
C64_17358,1,16.02245138888889,16.02245138888889,25.0,0.0,0,0.0,0
C64_17359,1,16.025203703703706,16.025203703703706,25.0,0.0,0,0.0,0
C64_17361,1,16.027836805555555,16.027836805555555,25.0,0.0,0,0.0,0
C64_17362,1,16.031762731481482,16.031762731481482,25.0,0.0,0,0.0,0
C64_17363,1,16.03697337962963,16.03697337962963,25.0,0.0,0,0.0,0
C64_17365,1,16.029157407407407,16.029157407407407,25.0,0.0,0,0.0,0
C64_17367,1,16.033047453703706,16.033047453703706,25.0,0.0,0,0.0,0
C64_17369,1,16.03568865740741,16.03568865740741,25.0,0.0,0,0.0,0
C64_1737,0,0.0,4.309005787037036,8.0,30.163040509259254,7,56.0,0
C64_17370,1,16.013949074074073,16.013949074074073,25.0,0.0,0,0.0,0
C64_17371,1,16.01929050925926,16.01929050925926,25.0,0.0,0,0.0,0
C64_17372,1,16.01793634259259,16.01793634259259,25.0,0.0,0,0.0,0
C64_17374,1,16.011961805555554,16.011961805555554,25.0,0.0,0,0.0,0
C64_17375,1,16.010571759259257,16.010571759259257,25.0,0.0,0,0.0,0
C64_17376,1,16.01658101851852,16.01658101851852,25.0,0.0,0,0.0,0
C64_17377,1,16.020958333333333,16.020958333333333,25.0,0.0,0,0.0,0
C64_17386,1,16.002373842592593,16.002373842592593,25.0,0.0,0,0.0,0
C64_17389,1,16.004979166666665,16.004979166666665,25.0,0.0,0,0.0,0
C64_1739,0,0.0,4.310255787037037,8.0,30.17179050925926,7,56.0,0
C64_17390,1,16.003694444444445,16.003694444444445,25.0,0.0,0,0.0,0
C64_17391,1,16.001063657407407,16.001063657407407,25.0,0.0,0,0.0,0
C64_1740,0,0.0,4.311541666666667,8.0,30.180791666666668,7,56.0,0
C64_17400,1,17.901403935185186,17.901403935185186,28.0,375.9294826388889,21,588.0,0
C64_17401,1,17.914638888888888,17.914638888888888,28.0,376.20741666666663,21,588.0,0
C64_17402,1,17.902898148148147,17.902898148148147,28.0,375.96086111111106,21,588.0,0
C64_17403,1,17.90421759259259,17.90421759259259,28.0,375.9885694444444,21,588.0,0
C64_17404,1,17.90550347222222,17.90550347222222,28.0,376.01557291666666,21,588.0,0
C64_17405,1,17.906822916666666,17.906822916666666,28.0,376.04328125,21,588.0,0
C64_17406,1,17.90814236111111,17.90814236111111,28.0,376.0709895833333,21,588.0,0
C64_17407,1,17.90942824074074,17.90942824074074,28.0,376.09799305555555,21,588.0,0
C64_17408,1,17.910748842592593,17.910748842592593,28.0,376.12572569444444,21,588.0,0
C64_17409,1,17.912033564814813,17.912033564814813,28.0,376.1527048611111,21,588.0,0
C64_17410,1,17.913354166666668,17.913354166666668,28.0,376.18043750000004,21,588.0,0
C64_17412,1,17.91707060185185,17.91707060185185,28.0,394.1755532407407,22,616.0,0
C64_17425,1,17.88619097222222,17.88619097222222,28.0,375.6100104166666,21,588.0,0
C64_17426,1,17.894248842592592,17.894248842592592,28.0,375.77922569444445,21,588.0,0
C64_17427,1,17.892894675925927,17.892894675925927,28.0,375.75078819444445,21,588.0,0
C64_17428,1,17.88754513888889,17.88754513888889,28.0,375.6384479166667,21,588.0,0
C64_17430,1,17.88886574074074,17.88886574074074,28.0,375.66618055555557,21,588.0,0
C64_17432,1,17.89154050925926,17.89154050925926,28.0,375.7223506944445,21,588.0,0
C64_17433,1,17.895568287037037,17.895568287037037,28.0,375.80693402777774,21,588.0,0
C64_17434,1,17.89692361111111,17.89692361111111,28.0,375.8353958333333,21,588.0,0
C64_17435,1,17.898278935185186,17.898278935185186,28.0,375.8638576388889,21,588.0,0
C64_1744,0,0.0,4.317969907407407,8.0,30.225789351851848,7,56.0,0
C64_1745,0,0.0,4.319254629629629,8.0,30.234782407407405,7,56.0,0
C64_1746,0,0.0,4.320540509259259,8.0,30.243783564814812,7,56.0,0
C64_17464,1,17.83978472222222,17.83978472222222,28.0,356.7956944444444,20,560.0,0
C64_17465,1,17.838429398148147,17.838429398148147,28.0,356.76858796296295,20,560.0,0
C64_17466,1,17.837109953703703,17.837109953703703,28.0,356.74219907407405,20,560.0,0
C64_17469,1,17.833079861111113,17.833079861111113,28.0,338.82851736111115,19,532.0,0
C64_17470,1,17.83440046296296,17.83440046296296,28.0,356.6880092592592,20,560.0,0
C64_17471,1,17.835755787037037,17.835755787037037,28.0,356.71511574074077,20,560.0,0
C64_17472,1,17.84113888888889,17.84113888888889,28.0,356.8227777777778,20,560.0,0
C64_17473,1,17.84245949074074,17.84245949074074,28.0,356.8491898148148,20,560.0,0
C64_17488,1,17.824501157407408,17.824501157407408,28.0,338.66552199074073,19,532.0,0
C64_17489,1,17.82338888888889,17.82338888888889,28.0,338.6443888888889,19,532.0,0
C64_17490,1,17.812966435185185,17.812966435185185,28.0,338.4463622685185,19,532.0,0
C64_17491,1,17.81036111111111,17.81036111111111,28.0,338.3968611111111,19,532.0,0
C64_17492,1,17.81164699074074,17.81164699074074,28.0,338.42129282407404,19,532.0,0
C64_17493,1,17.815572916666667,17.815572916666667,28.0,338.4958854166667,19,532.0,0
C64_17494,1,17.816858796296298,17.816858796296298,28.0,338.5203171296297,19,532.0,0
C64_17495,1,17.818179398148146,17.818179398148146,28.0,338.5454085648148,19,532.0,0
C64_17497,1,17.820783564814814,17.820783564814814,28.0,338.5948877314815,19,532.0,0
C64_17499,1,17.794972222222224,17.794972222222224,28.0,338.1044722222223,19,532.0,0
C64_17500,1,17.800357638888887,17.800357638888887,28.0,338.2067951388888,19,532.0,0
C64_17501,1,17.79768287037037,17.79768287037037,28.0,338.155974537037,19,532.0,0
C64_17502,1,17.796327546296297,17.796327546296297,28.0,338.1302233796296,19,532.0,0
C64_17503,1,17.79365277777778,17.79365277777778,28.0,338.07940277777783,19,532.0,0
C64_17504,1,17.792159722222223,17.792159722222223,28.0,338.05103472222225,19,532.0,0
C64_17505,1,17.799002314814814,17.799002314814814,28.0,338.1810439814815,19,532.0,0
C64_17506,1,17.801711805555556,17.801711805555556,28.0,338.23252430555556,19,532.0,0
C64_17507,1,17.803033564814815,17.803033564814815,28.0,338.25763773148145,19,532.0,0
C64_17508,1,17.8043912037037,17.8043912037037,28.0,338.28343287037035,19,532.0,0
C64_17509,1,17.80571527777778,17.80571527777778,28.0,338.3085902777778,19,532.0,0
